ID,Data_Lancamento,Data_Caixa_Base,Tipo,Categoria,Subcategoria,Centro_Custo,Contraparte,Descricao,Metodo,Status,Valor,Valor_Sinal,AnoMes,Prazo_Dias
80,2024-04-26,2024-06-20,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,100230.29,100230.29,2024-06,55
926,2024-04-26,2024-05-17,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,7317.47,-7317.47,2024-05,21
927,2024-04-26,2024-05-08,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,23408.65,-23408.65,2024-05,12
89,2024-04-29,2024-06-12,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,24563.64,24563.64,2024-06,44
924,2024-04-29,2024-05-08,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,8891.35,-8891.35,2024-05,9
931,2024-04-30,2024-06-02,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,11685.28,-11685.28,2024-06,33
935,2024-05-01,2024-05-01,Saida,Pagamentos,Aluguel,Administrativo,Fornecedores/Órgãos,Pagamento: Aluguel,Boleto,Pago,42277.76,-42277.76,2024-05,0
937,2024-05-01,2024-05-01,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,11825.73,-11825.73,2024-05,0
948,2024-05-02,2024-05-16,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,4024.78,-4024.78,2024-05,14
951,2024-05-02,2024-06-13,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,21431.87,-21431.87,2024-06,42
97,2024-05-03,2024-05-20,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,118751.59,118751.59,2024-05,17
944,2024-05-03,2024-05-29,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,5916.57,-5916.57,2024-05,26
934,2024-05-05,2024-05-05,Saida,Pagamentos,Salários e encargos,Administrativo,Fornecedores/Órgãos,Pagamento: Salários e encargos,Transferência,Pago,192921.24,-192921.24,2024-05,0
91,2024-05-07,2024-05-19,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,59235.73,59235.73,2024-05,12
938,2024-05-08,2024-05-08,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,17108.61,-17108.61,2024-05,0
942,2024-05-12,2024-05-12,Saida,Pagamentos,Cloud/SaaS,Administrativo,Fornecedores/Órgãos,Pagamento: Cloud/SaaS,Cartão,Pago,31320.77,-31320.77,2024-05,0
98,2024-05-13,2024-06-18,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,26723.88,26723.88,2024-06,36
945,2024-05-14,2024-05-17,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,16845.69,-16845.69,2024-05,3
939,2024-05-15,2024-05-15,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,5952.7,-5952.7,2024-05,0
1520,2024-05-15,2024-05-15,Saida,Financiamentos,Parcela de empréstimo,Financeiro,Banco,Parcela de empréstimo (amortização+juros),Débito automático,Pago,22790.3,-22790.3,2024-05,0
92,2024-05-16,2024-06-13,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,34926.7,34926.7,2024-06,28
943,2024-05-16,2024-05-19,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,19229.31,-19229.31,2024-05,3
95,2024-05-17,2024-06-27,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,4360.79,4360.79,2024-06,41
104,2024-05-17,2024-06-29,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,33935.24,33935.24,2024-06,43
936,2024-05-20,2024-05-20,Saida,Pagamentos,Tributos,Administrativo,Fornecedores/Órgãos,Pagamento: Tributos,DARF,Pago,80105.34,-80105.34,2024-05,0
954,2024-05-20,2024-05-20,Saida,Investimentos,CAPEX,TI/Operações,Fornecedores,Compra de equipamentos/softwares,Transferência,Pago,95724.91,-95724.91,2024-05,0
102,2024-05-22,2024-06-24,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,55952.4,55952.4,2024-06,33
940,2024-05-22,2024-05-22,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,7329.31,-7329.31,2024-05,0
950,2024-05-22,2024-06-20,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,16623.36,-16623.36,2024-06,29
93,2024-05-23,2024-06-16,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,38539.83,38539.83,2024-06,24
99,2024-05-23,2024-06-14,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,38118.49,38118.49,2024-06,22
100,2024-05-23,2024-06-05,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,39877.88,39877.88,2024-06,13
106,2024-05-23,2024-06-17,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,13838.21,13838.21,2024-06,25
946,2024-05-23,2024-06-10,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,4892.84,-4892.84,2024-06,18
949,2024-05-23,2024-06-03,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,5743.71,-5743.71,2024-06,11
105,2024-05-27,2024-07-07,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,34030.27,34030.27,2024-07,41
101,2024-05-28,2024-07-01,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,89683.49,89683.49,2024-07,34
953,2024-05-28,2024-06-22,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,8277.5,-8277.5,2024-06,25
941,2024-05-29,2024-05-29,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,6850.99,-6850.99,2024-05,0
103,2024-05-30,2024-06-21,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,44201.08,44201.08,2024-06,22
947,2024-05-30,2024-06-15,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,15594.21,-15594.21,2024-06,16
952,2024-05-30,2024-06-05,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,12700.79,-12700.79,2024-06,6
90,2024-05-31,2024-06-24,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,25644.69,25644.69,2024-06,24
94,2024-05-31,2024-07-02,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,14668.8,14668.8,2024-07,32
96,2024-05-31,2024-06-18,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,64407.87,64407.87,2024-06,18
956,2024-06-01,2024-06-01,Saida,Pagamentos,Aluguel,Administrativo,Fornecedores/Órgãos,Pagamento: Aluguel,Boleto,Pago,42447.24,-42447.24,2024-06,0
119,2024-06-03,2024-08-02,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,74083.61,74083.61,2024-08,60
110,2024-06-05,2024-07-04,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,19285.07,19285.07,2024-07,29
120,2024-06-05,2024-06-27,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,9546.69,9546.69,2024-06,22
955,2024-06-05,2024-06-05,Saida,Pagamentos,Salários e encargos,Administrativo,Fornecedores/Órgãos,Pagamento: Salários e encargos,Transferência,Pago,255081.19,-255081.19,2024-06,0
958,2024-06-05,2024-06-05,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,16004.88,-16004.88,2024-06,0
109,2024-06-06,2024-06-29,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,11976.1,11976.1,2024-06,23
108,2024-06-07,2024-07-07,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,14438.14,14438.14,2024-07,30
127,2024-06-10,2024-07-03,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,18632.58,18632.58,2024-07,23
966,2024-06-10,2024-07-08,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,5076.86,-5076.86,2024-07,28
964,2024-06-11,2024-06-29,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,14706.78,-14706.78,2024-06,18
972,2024-06-11,2024-07-01,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,10275.61,-10275.61,2024-07,20
126,2024-06-12,2024-07-12,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,67399.94,67399.94,2024-07,30
129,2024-06-12,2024-07-15,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,31487.28,31487.28,2024-07,33
959,2024-06-12,2024-06-12,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,12552.38,-12552.38,2024-06,0
962,2024-06-12,2024-06-12,Saida,Pagamentos,Cloud/SaaS,Administrativo,Fornecedores/Órgãos,Pagamento: Cloud/SaaS,Cartão,Pago,25151.12,-25151.12,2024-06,0
115,2024-06-13,2024-07-04,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,76022.7,76022.7,2024-07,21
124,2024-06-14,2024-07-12,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,13363.05,13363.05,2024-07,28
1521,2024-06-15,2024-06-15,Saida,Financiamentos,Parcela de empréstimo,Financeiro,Banco,Parcela de empréstimo (amortização+juros),Débito automático,Pago,22790.3,-22790.3,2024-06,0
107,2024-06-17,2024-08-12,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,35588.34,35588.34,2024-08,56
122,2024-06-17,2024-07-26,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,50233.31,50233.31,2024-07,39
123,2024-06-18,2024-07-21,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,22388.28,22388.28,2024-07,33
128,2024-06-18,2024-07-13,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,63821.71,63821.71,2024-07,25
967,2024-06-18,2024-07-01,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,17335.4,-17335.4,2024-07,13
975,2024-06-18,2024-06-22,Saida,Investimentos,CAPEX,TI/Operações,Fornecedores,Compra de equipamentos/softwares,Transferência,Pago,95415.62,-95415.62,2024-06,4
960,2024-06-19,2024-06-19,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,11454.73,-11454.73,2024-06,0
970,2024-06-19,2024-06-19,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,24157.03,-24157.03,2024-06,0
117,2024-06-20,2024-07-13,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,18294.56,18294.56,2024-07,23
957,2024-06-20,2024-06-20,Saida,Pagamentos,Tributos,Administrativo,Fornecedores/Órgãos,Pagamento: Tributos,DARF,Pago,82663.92,-82663.92,2024-06,0
963,2024-06-20,2024-07-01,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,10998.71,-10998.71,2024-07,11
965,2024-06-20,2024-06-27,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,8042.97,-8042.97,2024-06,7
971,2024-06-20,2024-07-16,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,21219.16,-21219.16,2024-07,26
973,2024-06-20,2024-07-19,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,9889.6,-9889.6,2024-07,29
114,2024-06-21,2024-07-10,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,9957.37,9957.37,2024-07,19
118,2024-06-21,2024-07-28,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,21162.92,21162.92,2024-07,37
974,2024-06-21,2024-07-02,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,13785.35,-13785.35,2024-07,11
121,2024-06-24,2024-08-16,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,29359.42,29359.42,2024-08,53
125,2024-06-24,2024-07-24,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,25269.35,25269.35,2024-07,30
968,2024-06-24,2024-07-09,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,15495.67,-15495.67,2024-07,15
116,2024-06-25,2024-07-22,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,11010.2,11010.2,2024-07,27
969,2024-06-25,2024-07-22,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,4925.24,-4925.24,2024-07,27
113,2024-06-26,2024-07-17,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,22205.94,22205.94,2024-07,21
961,2024-06-26,2024-06-26,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,6308.94,-6308.94,2024-06,0
111,2024-06-27,2024-08-02,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,16700.56,16700.56,2024-08,36
112,2024-06-28,2024-07-12,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,12081.51,12081.51,2024-07,14
977,2024-07-01,2024-07-01,Saida,Pagamentos,Aluguel,Administrativo,Fornecedores/Órgãos,Pagamento: Aluguel,Boleto,Pago,43592.06,-43592.06,2024-07,0
135,2024-07-02,2024-07-26,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,17161.9,17161.9,2024-07,24
138,2024-07-02,2024-07-23,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,28799.86,28799.86,2024-07,21
156,2024-07-03,2024-08-01,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,22848.41,22848.41,2024-08,29
157,2024-07-03,2024-08-08,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,11223.87,11223.87,2024-08,36
979,2024-07-03,2024-07-03,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,12522.59,-12522.59,2024-07,0
153,2024-07-04,2024-08-07,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,11251.98,11251.98,2024-08,34
155,2024-07-04,2024-07-29,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,20910.22,20910.22,2024-07,25
134,2024-07-05,2024-08-04,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,15599.43,15599.43,2024-08,30
976,2024-07-05,2024-07-05,Saida,Pagamentos,Salários e encargos,Administrativo,Fornecedores/Órgãos,Pagamento: Salários e encargos,Transferência,Pago,267520.53,-267520.53,2024-07,0
136,2024-07-08,2024-07-15,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,49328.71,49328.71,2024-07,7
152,2024-07-10,2024-09-02,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,28502.36,28502.36,2024-09,54
154,2024-07-10,2024-07-29,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,52310.02,52310.02,2024-07,19
980,2024-07-10,2024-07-10,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,19520.23,-19520.23,2024-07,0
988,2024-07-10,2024-07-17,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,15734.75,-15734.75,2024-07,7
990,2024-07-10,2024-08-25,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,5809.85,-5809.85,2024-08,46
131,2024-07-12,2024-09-03,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,24317.94,24317.94,2024-09,53
984,2024-07-12,2024-07-12,Saida,Pagamentos,Cloud/SaaS,Administrativo,Fornecedores/Órgãos,Pagamento: Cloud/SaaS,Cartão,Pago,36344.19,-36344.19,2024-07,0
991,2024-07-12,2024-07-25,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,9523.04,-9523.04,2024-07,13
140,2024-07-15,2024-08-31,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,14352.92,14352.92,2024-08,47
141,2024-07-15,2024-08-14,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,10996.14,10996.14,2024-08,30
143,2024-07-15,2024-09-06,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,15250.08,15250.08,2024-09,53
149,2024-07-15,2024-08-29,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,18359.21,18359.21,2024-08,45
986,2024-07-15,2024-07-31,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,4688.47,-4688.47,2024-07,16
1522,2024-07-15,2024-07-15,Saida,Financiamentos,Parcela de empréstimo,Financeiro,Banco,Parcela de empréstimo (amortização+juros),Débito automático,Pago,22790.3,-22790.3,2024-07,0
139,2024-07-17,2024-08-28,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,15126.77,15126.77,2024-08,42
981,2024-07-17,2024-07-17,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,10712.72,-10712.72,2024-07,0
145,2024-07-19,2024-10-05,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,15965.29,15965.29,2024-10,78
978,2024-07-20,2024-07-20,Saida,Pagamentos,Tributos,Administrativo,Fornecedores/Órgãos,Pagamento: Tributos,DARF,Pago,81384.07,-81384.07,2024-07,0
142,2024-07-22,2024-08-27,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,12349.4,12349.4,2024-08,36
148,2024-07-22,2024-10-11,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,19997.9,19997.9,2024-10,81
151,2024-07-22,2024-08-01,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,18730.51,18730.51,2024-08,10
130,2024-07-23,2024-10-06,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,7919.68,7919.68,2024-10,75
132,2024-07-23,2024-08-03,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,13287.29,13287.29,2024-08,11
158,2024-07-24,2024-08-04,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,23851.49,23851.49,2024-08,11
982,2024-07-24,2024-07-24,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,4804.92,-4804.92,2024-07,0
144,2024-07-25,2024-08-20,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,58399.19,58399.19,2024-08,26
987,2024-07-25,2024-08-07,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,5015.28,-5015.28,2024-08,13
